id,code,name,info,location_address,location_number,location_city,location_localita,location_province,location_destination,location_cap,location_lat,location_lng,contacts_telephone,contacts_website,created_at,updated_at
35848,aree_sosta_camper,"Area sosta",,"Via C. Battisti",,Conselice,,Ravenna,Romagna,,44.512165,11.83128,"+39 0545 280898",turismo@unione.labassaromagna.it,https://www.bassaromagnamia.it/en/poitofintrests/camper-parking-spot-conselice/,"2022-11-24 17:32:46","2023-02-20 15:49:58"
35849,aree_sosta_camper,"Camper Service",,"Via Provinciale Bastia",357,Conselice,,Ravenna,Romagna,,44.553637,11.878157,"+39 0545 280898",turismo@unione.labassaromagna.it,https://www.bassaromagnamia.it/en/poitofintrests/camper-parking-spot-conselice/,"2022-11-24 17:32:46","2023-02-20 15:48:32"
35850,aree_sosta_camper,"Area sosta",,"Piazza Tiziano",,Conselice,,Ravenna,Romagna,,44.5642275,11.8749869,"+39 0545 280898",turismo@unione.labassaromagna.it,https://www.bassaromagnamia.it/en/poitofintrests/camper-parking-spot-conselice/,"2022-11-24 17:32:46","2023-02-20 15:49:29"
35851,aree_sosta_camper,"Punto Carico/Scarico Camper",,"Via Stradello ",,"Bagnacavallo ",,Ravenna,Romagna,48012,44.421993,11.973832,"+39 0545 280898",https://www.bassaromagnamia.it/poitofintrests/area-di-sosta-di-via-stradello/,"2022-11-24 17:32:46","2023-01-27 10:02:03"
35852,aree_sosta_camper,"Punto Sosta/Parcheggio Camper",,"Via Fossa",53,"Bagnacavallo ",,Ravenna,Romagna,48012,44.420324,11.976192,"+39 0545 280898",https://www.bassaromagnamia.it/poitofintrests/area-di-sosta-di-via-stradello/,"2022-11-24 17:32:46","2023-01-27 09:41:19"
35853,aree_sosta_camper,"Parcheggio Camper presso parcheggio Parco del Loto",,"Via Foro Boario",161,"Lugo ",,Ravenna,Romagna,48022,44.425364,11.907856,"+39 347 4697796",http://www.comune.lugo.ra.it/Citta-e-territorio/Ospitalita/Punto-camper2,"2022-11-24 17:32:46","2023-01-27 09:20:19"
35854,aree_sosta_camper,"Punto Carico Scarico",,"Via Piratello ",57,"Lugo ",,Ravenna,Romagna,48022,44.4337723,11.8958445,"+39 347 4697796",http://www.comune.lugo.ra.it/Citta-e-territorio/Ospitalita/Punto-camper2,"2022-11-24 17:32:46","2023-01-27 09:31:01"
35855,aree_sosta_camper,"Area parcheggio camper ",,"Via Marconi, Parcheggio Via Golfieri (lato Cimitero dell?Osservanza) ",,"Faenza  ",,Ravenna,Romagna,48018,44.2807074,11.870516,"+39 0546 21695",http://www.terredifaenza.it/ospitalita/dove_dormire/os_areesosta/pagina6-081.html,"2022-11-24 17:32:46","2023-01-31 10:42:36"
35856,aree_sosta_camper,"Area sosta camper ",,"Parco Fluviale - Via Firenze ",,"Riolo Terme ",,Ravenna,Romagna,48025,44.2727194,11.719648,"+39 ",http://www.terredifaenza.it/ospitalita/dove_dormire/os_areesosta/pagina5-081.html,"2022-11-24 17:32:46","2023-01-30 09:07:49"
35857,aree_sosta_camper,"Area attrezzata Parco Tombarona",,"Via Giuseppe Billi",,"Brisighella ",,Ravenna,Romagna,48013,44.2217928,11.7785787,"+39 0546 81166",http://www.terredifaenza.it/ospitalita/dove_dormire/os_areesosta/pagina8-081.html,"2022-11-24 17:32:46","2023-01-30 09:07:22"
35858,aree_sosta_camper,"Area Sosta Casola Valsenio",,"Via II Giugno",,"Casola Valsenio ",,Ravenna,Romagna,48032,44.222484,11.619478,"+39 ",http://www.terredifaenza.it/ospitalita/dove_dormire/os_areesosta/pagina9-081.html,"2022-11-24 17:32:46","2023-01-30 09:06:40"
35859,aree_sosta_camper,"Area Sosta Casola Valsenio ",,"Via Gramsci",,"Casola Valsenio ",,Ravenna,Romagna,48032,44.226994,11.630447,"+39 ",http://www.terredifaenza.it/ospitalita/dove_dormire/os_areesosta/pagina9-081.html,"2022-11-24 17:32:46","2023-01-30 12:04:39"
35860,aree_sosta_camper,"Area Sosta Castel Bolognese",,"Via Antonio Donati",,"Castel Bolognese",,Ravenna,Romagna,,44.3164832,11.7925268,"+39 ",http://www.terredifaenza.it/ospitalita/dove_dormire/os_areesosta/pagina9-081.html,"2022-11-24 17:32:46","2023-01-31 10:43:21"
35864,aree_sosta_camper,"Area Sosta Camper",,"SS 16 Adriatica - Cesenatico Centro Storico ",,Cesenatico,,Forlì-Cesena,Romagna,47042,44.235676,12.357936,"+39 346 6149632",https://visitcesenatico.it/hmvc_strutture/parcheggio-della-rocca/,"2022-11-24 17:32:47","2023-01-10 13:55:09"
35865,aree_sosta_camper,"Punto Sosta camper",,"Via Battistini",,"Bagno di Romagna",,Forlì-Cesena,Romagna,47021,43.863714,11.977152,"0543 911046 - info@bagnodiromagnaturismo.it",http://www.bagnodiromagnaturismo.it/-/area-di-sosta-camper-di-s-piero-in-bagno-aree_sosta,"2022-11-24 17:32:47","2023-01-26 10:55:17"
35866,aree_sosta_camper,"Area di Sosta Ambrola",,"Via Ambrola",,Sarsina,,Forlì-Cesena,Romagna,47027,43.9173934,12.1435675,"+39 0547 698102",http://www.sarsinaturismo.it/-/area-sosta-ambrola-_aree_sosta,"2022-11-24 17:32:47","2023-01-26 11:15:39"
35867,aree_sosta_camper,"Area di Sosta Via Lunga",,"Via Lunga",51,Forlì,,Forlì-Cesena,Romagna,47122,44.23822,12.033246,"+39 0543 712111",http://www.turismoforlivese.it/servizi/menu/dinamica.aspx?ID=4661,"2022-11-24 17:32:47","2023-01-30 15:50:01"
35868,aree_sosta_camper,"Area di Sosta Piazzale Giolitti",,"Piazzale G. Giolitti ",,Forlì,,Forlì-Cesena,Romagna,47122,44.221779,12.054983,"+39 0543 712111",http://www.turismoforlivese.it/servizi/menu/dinamica.aspx?ID=4661,"2022-11-24 17:32:47","2023-01-30 15:48:04"
35869,aree_sosta_camper,"Area di Sosta PIazzale Zambianchi",,"Piazzale R. Zambianchi ",,Forlì,,Forlì-Cesena,Romagna,47122,44.222038,12.055158,"+39 0543 712111",http://www.turismoforlivese.it/servizi/menu/dinamica.aspx?ID=4661,"2022-11-24 17:32:47","2023-01-30 15:47:28"
35870,aree_sosta_camper,"Area di Sosta Marsilio da Padova",,"Via Marsilio da Padova",5,Forlì,,Forlì-Cesena,Romagna,47122,44.235447,12.071457,"+39 0543 712111",http://www.turismoforlivese.it/servizi/menu/dinamica.aspx?ID=4661,"2022-11-24 17:32:47","2023-01-30 15:07:01"
35871,aree_sosta_camper,"Area di Sosta dell'Argine",,"Via Donne della Costituente",4,Forlì,,Forlì-Cesena,Romagna,47121,44.2189302,12.0319176,"+39 0543 712111",http://www.turismoforlivese.it/servizi/menu/dinamica.aspx?ID=4661,"2022-11-24 17:32:47","2023-01-30 14:59:24"
35872,aree_sosta_camper,"Area Sosta Camper",,"Viale G. Matteotti",,"Mercato Saraceno",,Forlì-Cesena,Romagna,47025,43.964909,12.198966,"+39 0547 699711",http://www.mercatosaracenoturismo.it/aree-di-sosta-camper/-/asset_publisher/7QG7gfVEmttd/content/area-di-sosta-camper-di-mercato-saraceno_aree_sosta?inheritRedirect=false&redirect=http%3A%2F%2Fwww.mercatosaracenoturismo.it%2Faree-di-sosta-camper%3Fp_p_id%3D101_INSTANCE_7QG7gfVEmttd%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Dcolumn-1%26p_p_col_pos%3D1%26p_p_col_count%3D2,"2022-11-24 17:32:47","2023-02-01 11:24:50"
35873,aree_sosta_camper,"Area Sosta Camper",,"VIA UMBRIA - SP 137",,Verghereto,,Forlì-Cesena,Romagna,,43.7947308,12.0046362,"+ 39 0543 902313",turismo@comune.verghereto.fc.it,http://www.fumaioloturismo.it,"2022-11-24 17:32:47","2023-01-26 11:09:56"
35874,aree_sosta_camper,"Area Sosta Camper",,"Piazza G. Racca",,Longiano,,Forlì-Cesena,Romagna,,44.0744147,12.3252033,"+39 0547 665484",http://www.comune.longiano.fc.it/servizi/informazioni/informazioni_fase03.aspx?ID=162,"2022-11-24 17:32:47","2022-11-24 17:32:47"
35875,aree_sosta_camper,"Area Sosta Camper",,"Piazzale Ambrosini",,Cesena,,Forlì-Cesena,Romagna,,44.1442863,12.2274802,"+39 0547 356327",iat@comune.cesena.fc.it,https://www.comune.cesena.fc.it/cesenaturismo/sosta-attrezzata-camper,"2022-11-24 17:32:47","2023-02-20 15:42:59"
35876,aree_sosta_camper,"Area Sosta Rio Pircio",,"Via Benivieni",4,Rimini,,Rimini,Romagna,,44.1271643,12.4888318,"+39 339 1871689",a.berardi5@alice.it,https://www.riopircio.com/,"2022-11-24 17:32:47","2022-11-24 17:32:47"
35877,aree_sosta_camper,"Area Sosta Parking delle Robine",,"Viale Pinzon",258,Rimini,,Rimini,Romagna,47814,44.1282574,12.4885501,"+ 39 0541 332301",info@parkingdellerobinie.com,https://www.parkingdellerobinie.com/,"2022-11-24 17:32:47","2022-11-24 17:32:47"
35879,aree_sosta_camper,"Area Sosta ""Fattoria di Eby""",,"Via Tassinara",81,Saludecio,,Rimini,Romagna,,43.8971063,12.7289091,"+ 39 339 2423644",info@fattoriaeby.it,https://www.fattoriaeby.it/news/area-camper-se-pranzi-da-noi-il-parcheggio-e-gratis-1,"2022-11-24 17:32:47","2023-02-20 15:26:09"
35880,aree_sosta_camper,"Area Sosta Camper",,"Via Europa",,"Montefiore Conca",,Rimini,Romagna,,43.8877759,12.6116288,"+39 0541 980035",ragioneria@comune.montefiore-conca.rn.it,https://www.comune.montefiore-conca.rn.it/itinerari,"2022-11-24 17:32:47","2023-02-20 15:28:12"
35881,aree_sosta_camper,"Area Sosta ""Adriatico Parking""",,"Via Benivieni",12,Rimini,,Rimini,Romagna,,44.1267643,12.4879752,"+39 0541 330214",ladriatico@alice.it,http://www.ladriaticoparking.it/,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35882,aree_sosta_camper,"Area Sosta ""Nautiparking""",,"Via Ortigara",80,Rimini,,Rimini,Romagna,,44.0746396,12.57041,"+39 0541 29488",info@marinadirimini.com,https://www.riminiturismo.it/visitatori/ospitalita/dove-dormire/aree-di-sosta/parcheggio-darsena,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35883,aree_sosta_camper,"Area sosta ""Settebello Rimini Parking""",,"Via Roma",86,Rimini,,Rimini,Romagna,,44.0607356,12.57459,"+39 0541 51861",riminiparking@gmail.com,https://www.riminiturismo.it/visitatori/ospitalita/dove-dormire/aree-di-sosta/parcheggio-attrezzato-roma,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35884,aree_sosta_camper,"Area Sosta ""Mare d'Inverno""",,"Via Augusto Murri",13,Rimini,,Rimini,Romagna,,44.0653963,12.5841259,"+ 39 0541 615750",gianfranco.belle35bq@alice.it,https://www.camperonline.it/sosta-camper/aree-di-sosta/italia/emilia-romagna/mare-d-inverno/4111,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35885,aree_sosta_camper,"Area Sosta ""Porto Mario""",,"Viale Pinzon",310/a,Rimini,,Rimini,Romagna,,44.1229088,12.4938637,"+39 347 4533383",info@portomario.com,http://www.portomario.com/camper/,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35886,aree_sosta_camper,"Centro Caravan ""Misano""",,"Via Tavoleto",53,Rimini,,Rimini,Romagna,,43.967242,12.673198,"+ 39 338 4312046",caravanmisano@gmail.com,https://www.centrocaravanmisano.it/area-sosta,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35887,aree_sosta_camper,"Area Camper - Agriturismo Tenuta Santini",,"Via Campo",33,Coriano,,Rimini,Romagna,47853,43.959031,12.58752,"+ 39 338 1149085",info@tenutasantini.com,http://www.tenutasantini.com/area-camper-coriano.cfm,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35888,aree_sosta_camper,"Area Camper Parcheggio Verucchio",,"Via Giuseppe Nanni",,Verucchio,,Rimini,Romagna,,43.9795136,12.4241843,"+ 39 0541 670222",http://www.riviera.rimini.it/situr/come-arrivare/mobilita/parcheggi/parcheggio-camper-via-nanni.html,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35889,aree_sosta_camper,"Area attrezzata ""Santarcamper""",,"Via della Resistenza",,"Santarcangelo di Romagna",,Rimini,Romagna,,44.058157,12.4468722,"+39 0541 356111",http://www.comune.santarcangelo.rn.it/servizi/cultura-turismo/santarcamper-larea-attrezzata-per-la-sosta-di-camper,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35890,aree_sosta_camper,"Area Camper - Agriturismo La Concia",,"Via Ca' Berbece",13,Pennabilli,,Rimini,Romagna,,43.8176465,12.2659994,"+39 338 8267213",info@agriturismolaconcia.it,http://www.agriturismolaconcia.it/it/agricampeggio.htm,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35891,aree_sosta_camper,"Area Camper - Camping Marecchia",,"Via Molino Schieti",22,Pennabilli,,Rimini,Romagna,,43.8258817,12.2502543,"+39 338 7545712",info@campingmarecchia.it,https://www.campingmarecchia.it/campeggio,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35892,aree_sosta_camper,"Area Sosta ""Quattroventi""",,"Stada Quattro Venti",27,"San Leo",,Rimini,Romagna,,43.896082,12.350373,"+39 0541 916211",municipio@comune.san-leo.rn.it,"2022-11-24 17:32:48","2023-02-20 15:14:04"
35893,aree_sosta_camper,"Parcheggio Camper Piazzale Europa",,"Via Casotti Tosi",2,"Sant'Agata Feltria",,Rimini,Romagna,47866,43.8644679,12.206508,"+ 39 0541 848022",http://www.prolocosantagatafeltria.com/area_camper.php,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35894,aree_sosta_camper,"Parcheggio camper",,"Via Castello di Montebello",,"Poggio Torriana",,Rimini,Romagna,47824,43.9701598,12.3686428,"+39 0541 675220",http://www.riviera.rimini.it/situr/come-arrivare/mobilita/parcheggi/parcheggio-camper.html,"2022-11-24 17:32:48","2022-11-24 17:32:48"
35895,aree_sosta_camper,"Parcheggio bus e camper Foglino",,"Via degli Orti",,Rimini,,Rimini,Romagna,,44.103975,12.5115619,"+ 39 333 5411083",https://www.riminiturismo.it/visitatori/ospitalita/dove-dormire/aree-di-sosta/parcheggi-comunali,"2022-11-24 17:32:48","2023-02-20 12:24:35"
35896,aree_sosta_camper,"Parcheggio bus e camper Chiabrera",,"Via Gabriello Chiabrera",,Rimini,,Rimini,Romagna,,44.04859,12.597087,"+ 39 0541 704829",https://www.riminiturismo.it/visitatori/ospitalita/dove-dormire/aree-di-sosta/parcheggi-comunali,"2022-11-24 17:32:48","2023-02-20 12:21:57"
35899,aree_sosta_camper,"Area Sosta Camper ",,"Via Cigarini",4/1,"Reggio Emilia",,"Reggio Emilia",,42122,44.651168,10.730381,"+39 ",https://www.laprateria.net/agricampeggio/,"2022-11-24 17:32:49","2022-11-24 17:32:49"
35928,aree_sosta_camper,"Area sosta camper",,"Piazzale Rio Carona",,"Castel San Giovanni",,Piacenza,Emilia,,45.05987,9.43909,https://www.incampercongusto.it/area-sosta-camper-castel-san-giovanni/,"2022-11-24 17:32:50","2022-11-24 17:32:50"
35929,aree_sosta_camper,"Area Sosta Camper ",,"Via Cigarini",4/1,"Reggio Emilia",,"Reggio Emilia",,42122,44.651168,10.730381,"+39 ",https://www.laprateria.net/agricampeggio/,"2022-11-24 17:32:50","2022-11-24 17:32:50"
35949,aree_sosta_camper,"Area attrezzata",,"Via Roma",,Bore,,Parma,Emilia,,44.7167368,9.8260297,"+39 0525 79137",protocollo@postacert.comune.bore.pr.it,http://www.comune.bore.pr.it/notizie/area-camper-del-comune-di-bore,"2022-11-24 17:32:51","2023-02-20 10:02:58"
35950,aree_sosta_camper,"Area Sosta Camper",,"Via Cigarini",4/1,"Reggio nell'Emilia",,"Reggio nell'Emilia",Emilia,,44.651168,10.730381,"+ 39 0522 345530",info@laprateria.net,https://www.laprateria.net/agricampeggio/,"2022-11-24 17:32:51","2022-11-24 17:32:51"
35951,aree_sosta_camper,"Area Sosta Camper",,"Piazzale Dante Alighieri",,"Castelnovo ne' Monti",,"Reggio nell'Emilia",Emilia,,44.4194854,10.4083732,http://www.appenninoreggiano.it/schede_intro.asp?lang=it&a=ospitalita&f=dove-dormire&s=aree-di-sosta-camper&page=1,"2022-11-24 17:32:51","2022-11-24 17:32:51"
35952,aree_sosta_camper,"Area Sosta Camper",,"Via Rescadore",40,"Villa Minozzo",,"Reggio nell'Emilia",Emilia,,44.2967216,10.4256291,http://www.appenninoreggiano.it/schede_intro.asp?lang=it&a=ospitalita&f=dove-dormire&s=aree-di-sosta-camper&page=1,"2022-11-24 17:32:51","2022-11-24 17:32:51"
35956,aree_sosta_camper,"Area attrezzata",,"Via Giuliana",,"Bagnara di Romagna",,Ravenna,Romagna,,44.3874962,11.8284778,https://www.bassaromagnamia.it/en/poitofintrests/camper-parking-spot-bagnara-di-romagna/,"2022-11-24 17:32:51","2023-02-20 15:12:44"
35957,aree_sosta_camper,"Area sosta camper",,"Via Nilde Iotti",,"Bagnara di Romagna",,Ravenna,Romagna,,44.3895112,11.8248487,https://www.bassaromagnamia.it/en/poitofintrests/camper-parking-spot-bagnara-di-romagna/,"2022-11-24 17:32:52","2023-02-20 15:09:20"
35958,aree_sosta_camper,"Area attrezzata ""Ex Peligro""",,"Viale dei Mille/area ex Peligro- Loc. Centro-Boschetto",,Cesenatico,,Forlì-Cesena,Romagna,,44.189674273521,12.414749930686,"+39 0547 80772",info@atr.fc.it,https://www.atr.fc.it/,"2022-11-24 17:32:52","2023-02-20 10:33:28"
35970,aree_sosta_camper,"Area Sosta ""Crevalcore""",,"Parco Nord - via di Mezzo Levante",,Crevalcore,,Bologna,Bologna-Modena,,44.724822,11.149008,https://www.camperonline.it/sosta-camper/aree-di-sosta/italia/emilia-romagna/parcheggio/25576,"2022-11-24 17:32:52","2023-02-20 10:31:39"
37784,aree_sosta_camper,"Area Sosta - Fontanelice",,"Corso Europa",,Fontanelice,,Bologna,Bologna-Modena,,44.260202687932,11.560946142357,"+ 39 0542 92566","+39 054292566","2023-01-13 12:59:50","2023-01-13 12:59:50"
37799,aree_sosta_camper,"Area sosta ""Casalfiumanese""",,"Via Andrea Costa",,Casalfiumanese,,Bologna,Bologna-Modena,,44.297736589326,11.61775422024,"+ 39 0542 666122","2023-01-16 09:42:43","2023-01-16 09:42:43"
37800,aree_sosta_camper,"Camper service ""Casalfiumanese""",,"Via di Vittorio",,Casalfiumanese,,Bologna,Bologna-Modena,,44.295315,11.6309547,"+ 39 0542 666122","2023-01-16 09:45:09","2023-01-16 09:45:09"
37801,aree_sosta_camper,"Area sosta ""Borgo Tossignano""",,"Via Marzabotto",,"Borgo Tossignano",,Bologna,Bologna-Modena,,44.2760736,11.5855688,"2023-01-16 09:55:47","2023-01-16 09:55:47"
37802,aree_sosta_camper,"Area sosta ""Tossignano""",,"Via Nuova",,"Borgo Tossignano",,Bologna,Bologna-Modena,,44.271201719815,11.602699530092,"2023-01-16 09:58:20","2023-01-16 09:58:20"
37818,aree_sosta_camper,"Area attrezzata ""La Prateria""",,"Via Cigarini",4/1,"Reggio nell'Emilia",,"Reggio nell'Emilia",Emilia,,44.6509744,10.7318016,"+ 39 0522 345530",info@laprateria.net,https://www.reggioemiliawelcome.it/en/reggio-emilia/hotels-and-restaurants/where-to-stay/camper-parks/agricampeggio-la-prateria?set_language=en,"2023-01-16 13:57:44","2023-01-16 13:57:44"
37819,aree_sosta_camper,"Area sosta ""Podere Giardino""",,"Via Walter Manzotti",7,"Reggio nell'Emilia",,"Reggio nell'Emilia",Emilia,,44.6656155,10.7026178,"+ 39 0522 340298",info@podere-giardino.it,https://www.reggioemiliawelcome.it/it/reggio-emilia/ospitalita/dove-dormire/aree-di-sosta-camper/area-di-sosta-camper-podere-giardino,"2023-01-16 14:03:52","2023-01-16 14:03:52"
37820,aree_sosta_camper,"Area sosta",,"Via Europa",2,Boretto,,"Reggio nell'Emilia",Emilia,,44.898722478662,10.551036943224,https://www.reggioemiliawelcome.it/it/boretto/ospitalita/dove-dormire/aree-di-sosta-camper/area-sosta-camper-boretto,"2023-01-16 14:07:14","2023-01-16 14:07:14"
37821,aree_sosta_camper,"Area attrezzata ""Arco Antico""",,"Via Tonelli",32,Gattatico,,"Reggio nell'Emilia",Emilia,,44.7730051,10.4699029,"+ 39 339 2591616",arcoantico@live.it,https://www.reggioemiliawelcome.it/en/gattatico/hotels-and-restaurants/where-to-stay/camper-parks/equipped-camper-area-arco-antico?set_language=en,"2023-01-16 14:12:04","2023-01-16 14:12:04"
37827,aree_sosta_camper,"Area sosta",,"Via Giovanni XXIII",,"Castel del Rio",,Bologna,Bologna-Modena,,44.216358629965,11.504222522251,"+ 39 338 3737724","2023-01-17 08:31:17","2023-01-17 08:31:17"
37834,aree_sosta_camper,"Area sosta",,"Via Tribbioli",,"Castel del Rio",,Bologna,Bologna-Modena,,44.214375844713,11.505453322294,"+ 39 338 3737724","2023-01-17 10:08:49","2023-01-17 10:08:49"
37835,aree_sosta_camper,"Camper service",,"Via Pertini",4,"Castel del Rio",,Bologna,Bologna-Modena,,44.217972995084,11.505953297119,"2023-01-17 10:19:04","2023-01-17 10:19:04"
37836,aree_sosta_camper,"Camper service",,"Via Romagnoli",,Imola,,Bologna,Bologna-Modena,,44.368596405862,11.724213084076,"2023-01-17 10:21:13","2023-01-17 10:21:13"
37850,aree_sosta_camper,"Area attrezzata ""Viale Europa Unita""",,"Viale Europa Unita",,Cervia,,Ravenna,Romagna,,44.237559,12.3636989,"2023-01-18 07:42:15","2023-01-18 07:42:15"
37851,aree_sosta_camper,"Area Sosta ""Via Aldo Ascione""",,"Via Aldo Ascione",,Cervia,,Ravenna,Romagna,,44.2841589,12.321338,"2023-01-18 07:56:11","2023-01-18 07:56:11"
37852,aree_sosta_camper,"Area Sosta ""Via Jelenia Gora""",,"Via Jelenia Gora",,Cervia,,Ravenna,Romagna,,44.278107174839,12.332327531833,"2023-01-18 08:01:25","2023-01-18 08:01:25"
37864,aree_sosta_camper,"Area Sosta ""Milano Marittima - Terme""",,"Via Forlanini",,Cervia,,Ravenna,Romagna,,44.273022400339,12.328778878461,"2023-01-18 10:43:46","2023-01-18 10:43:46"
37890,aree_sosta_camper,"Area Sosta",,"loc. Pieve di Revigozzo",,Bettola,,Piacenza,Emilia,,44.7549549,9.5583267,"+ 39 0523 917245","2023-01-19 11:28:39","2023-01-19 11:28:39"
37924,aree_sosta_camper,"Area attrezzata",,"Via Arda",,"Lugagnano Val d'Arda",,Piacenza,Emilia,,44.8190628084,9.8283418274035,"+ 39 347 1134871",usdlugagnanese@libero.it,"2023-01-24 09:50:04","2023-01-24 09:50:04"
38105,aree_sosta_camper,"Area sosta",,"Via Clementina Mandolesi",,Montiano,,Forlì-Cesena,Romagna,,44.0852092,12.3048923,"+ 39 0547 51032","2023-02-01 11:31:42","2023-02-01 11:31:42"
